date_time,lat,long,depth,magnitude,location 1,location 2,date_time_formatted,date,time,date_f
01 November 2021 - 11:00 PM,9.35,123.07,25,1.9,San Jose ,Negros Oriental,2021-11-01T11:00:00,2021-11-01,11:00:00,2021-11-01
01 November 2021 - 10:56 PM,13.67,120.59,91,1.6,Calatagan ,Batangas,2021-11-01T10:56:00,2021-11-01,10:56:00,2021-11-01
01 November 2021 - 10:46 PM,7.65,126.16,16,1.8,Compostela ,Davao De Oro,2021-11-01T10:46:00,2021-11-01,10:46:00,2021-11-01
01 November 2021 - 08:15 PM,8.44,126.64,17,2.0,Hinatuan ,Surigao Del Sur,2021-11-01T08:15:00,2021-11-01,08:15:00,2021-11-01
13 June 2021 - 11:11 PM,10.0,126.17,21,1.8,Burgos ,Surigao Del Norte,2021-06-13T11:11:00,2021-06-13,11:11:00,2021-06-13
13 June 2021 - 05:34 PM,11.3,124.59,3,2.0,Capoocan ,Leyte,2021-06-13T05:34:00,2021-06-13,05:34:00,2021-06-13
04 October 2021 - 04:40 AM,16.12,122.0,13,2.0,Dinalungan ,Aurora,2021-10-04T04:40:00,2021-10-04,04:40:00,2021-10-04
04 October 2021 - 12:25 AM,12.89,120.83,1,2.0,Sablayan ,Occidental Mindoro,2021-10-04T12:25:00,2021-10-04,12:25:00,2021-10-04
04 October 2021 - 12:07 AM,12.89,120.95,23,2.0,Sablayan ,Occidental Mindoro,2021-10-04T12:07:00,2021-10-04,12:07:00,2021-10-04
04 October 2021 - 12:02 AM,12.9,120.97,20,2.0,Sablayan ,Occidental Mindoro,2021-10-04T12:02:00,2021-10-04,12:02:00,2021-10-04
04 October 2021 - 12:00 AM,12.91,120.91,23,1.9,Sablayan ,Occidental Mindoro,2021-10-04T12:00:00,2021-10-04,12:00:00,2021-10-04
12 August 2021 - 02:37 PM,13.76,120.62,87,1.8,Calatagan ,Batangas,2021-08-12T02:37:00,2021-08-12,02:37:00,2021-08-12
05 July 2021 - 11:31 PM,13.69,120.2,28,1.5,Looc ,Occidental Mindoro,2021-07-05T11:31:00,2021-07-05,11:31:00,2021-07-05
05 July 2021 - 11:30 PM,9.27,126.38,8,1.8,Cortes ,Surigao Del Sur,2021-07-05T11:30:00,2021-07-05,11:30:00,2021-07-05
05 July 2021 - 10:47 PM,7.92,126.78,31,1.9,Baganga ,Davao Oriental,2021-07-05T10:47:00,2021-07-05,10:47:00,2021-07-05
05 July 2021 - 10:36 PM,13.57,120.3,3,2.0,Looc ,Occidental Mindoro,2021-07-05T10:36:00,2021-07-05,10:36:00,2021-07-05
03 September 2021 - 04:39 PM,13.61,120.64,88,2.0,Calatagan ,Batangas,2021-09-03T04:39:00,2021-09-03,04:39:00,2021-09-03
03 September 2021 - 03:19 PM,13.75,120.58,98,1.7,Calatagan ,Batangas,2021-09-03T03:19:00,2021-09-03,03:19:00,2021-09-03
03 September 2021 - 08:08 AM,11.4,124.51,2,2.0,Biliran ,Biliran,2021-09-03T08:08:00,2021-09-03,08:08:00,2021-09-03
01 November 2021 - 06:43 PM,6.75,124.95,19,2.0,Columbio ,Sultan Kudarat,2021-11-01T06:43:00,2021-11-01,06:43:00,2021-11-01
01 November 2021 - 12:04 PM,7.7,126.22,31,1.8,Compostela ,Davao De Oro,2021-11-01T12:04:00,2021-11-01,12:04:00,2021-11-01
13 June 2021 - 08:53 AM,10.09,126.1,14,2.0,Burgos ,Surigao Del Norte,2021-06-13T08:53:00,2021-06-13,08:53:00,2021-06-13
13 June 2021 - 01:34 AM,12.06,124.04,1,1.8,Cataingan ,Masbate,2021-06-13T01:34:00,2021-06-13,01:34:00,2021-06-13
03 October 2021 - 11:58 PM,12.88,120.86,15,2.0,Sablayan ,Occidental Mindoro,2021-10-03T11:58:00,2021-10-03,11:58:00,2021-10-03
03 October 2021 - 10:30 PM,13.26,119.91,101,1.8,Paluan ,Occidental Mindoro,2021-10-03T10:30:00,2021-10-03,10:30:00,2021-10-03
03 October 2021 - 09:49 PM,12.86,120.92,26,1.5,Sablayan ,Occidental Mindoro,2021-10-03T09:49:00,2021-10-03,09:49:00,2021-10-03
03 October 2021 - 09:46 PM,12.88,120.96,27,1.8,Sablayan ,Occidental Mindoro,2021-10-03T09:46:00,2021-10-03,09:46:00,2021-10-03
03 October 2021 - 09:43 PM,12.85,120.95,24,2.0,Sablayan ,Occidental Mindoro,2021-10-03T09:43:00,2021-10-03,09:43:00,2021-10-03
03 October 2021 - 07:01 PM,12.83,121.01,27,1.8,Sablayan ,Occidental Mindoro,2021-10-03T07:01:00,2021-10-03,07:01:00,2021-10-03
05 July 2021 - 05:32 AM,14.16,121.22,10,1.8,Los Baños ,Laguna,2021-07-05T05:32:00,2021-07-05,05:32:00,2021-07-05
05 July 2021 - 05:10 AM,14.14,121.2,12,2.0,Los Baños ,Laguna,2021-07-05T05:10:00,2021-07-05,05:10:00,2021-07-05
05 July 2021 - 04:14 AM,9.67,126.09,23,1.8,Dapa ,Surigao Del Norte,2021-07-05T04:14:00,2021-07-05,04:14:00,2021-07-05
05 July 2021 - 04:07 AM,9.82,126.01,32,1.9,Del Carmen ,Surigao Del Norte,2021-07-05T04:07:00,2021-07-05,04:07:00,2021-07-05
05 July 2021 - 02:20 AM,12.18,125.16,31,1.8,Maslog ,Eastern Samar,2021-07-05T02:20:00,2021-07-05,02:20:00,2021-07-05
04 July 2021 - 09:17 PM,13.49,121.0,38,2.0,Puerto Galera ,Oriental Mindoro,2021-07-04T09:17:00,2021-07-04,09:17:00,2021-07-04
03 September 2021 - 02:40 AM,13.63,120.85,22,1.8,Tingloy ,Batangas,2021-09-03T02:40:00,2021-09-03,02:40:00,2021-09-03
03 September 2021 - 02:24 AM,14.44,122.06,27,1.6,Polillo ,Quezon,2021-09-03T02:24:00,2021-09-03,02:24:00,2021-09-03
03 September 2021 - 12:34 AM,12.21,124.32,21,2.0,San Antonio ,Northern Samar,2021-09-03T12:34:00,2021-09-03,12:34:00,2021-09-03
01 November 2021 - 05:38 AM,8.31,127.01,34,2.0,Lingig ,Surigao Del Sur,2021-11-01T05:38:00,2021-11-01,05:38:00,2021-11-01
01 November 2021 - 04:50 AM,16.26,122.11,26,1.5,Casiguran ,Aurora,2021-11-01T04:50:00,2021-11-01,04:50:00,2021-11-01
01 November 2021 - 04:29 AM,15.09,119.66,38,1.8,Iba ,Zambales,2021-11-01T04:29:00,2021-11-01,04:29:00,2021-11-01
01 November 2021 - 02:35 AM,14.43,122.8,1,1.6,Tinaga Island ,Vinzons ,2021-11-01T02:35:00,2021-11-01,02:35:00,2021-11-01
12 June 2021 - 11:29 PM,6.09,124.56,14,2.0,Maitum ,Sarangani,2021-06-12T11:29:00,2021-06-12,11:29:00,2021-06-12
12 June 2021 - 08:38 PM,14.0,122.65,1,2.0,Ragay ,Camarines Sur,2021-06-12T08:38:00,2021-06-12,08:38:00,2021-06-12
12 June 2021 - 07:57 PM,9.51,126.23,31,1.9,General Luna ,Surigao Del Norte,2021-06-12T07:57:00,2021-06-12,07:57:00,2021-06-12
12 June 2021 - 07:13 PM,13.45,122.26,5,2.0,Mulanay ,Quezon,2021-06-12T07:13:00,2021-06-12,07:13:00,2021-06-12
12 June 2021 - 07:09 PM,6.45,125.82,19,1.7,Malita ,Davao Occidental,2021-06-12T07:09:00,2021-06-12,07:09:00,2021-06-12
12 June 2021 - 07:08 PM,6.31,125.16,33,1.8,Malungon ,Sarangani,2021-06-12T07:08:00,2021-06-12,07:08:00,2021-06-12
12 June 2021 - 03:08 PM,14.89,121.58,33,2.0,General Nakar ,Quezon,2021-06-12T03:08:00,2021-06-12,03:08:00,2021-06-12
03 October 2021 - 06:26 PM,9.53,126.25,28,1.5,General Luna ,Surigao Del Norte,2021-10-03T06:26:00,2021-10-03,06:26:00,2021-10-03
03 October 2021 - 06:04 PM,12.82,120.96,34,2.0,Sablayan ,Occidental Mindoro,2021-10-03T06:04:00,2021-10-03,06:04:00,2021-10-03
03 October 2021 - 04:42 PM,12.85,120.92,24,1.9,Sablayan ,Occidental Mindoro,2021-10-03T04:42:00,2021-10-03,04:42:00,2021-10-03
03 October 2021 - 04:16 PM,14.44,120.24,61,1.9,Morong ,Bataan,2021-10-03T04:16:00,2021-10-03,04:16:00,2021-10-03
12 August 2021 - 06:03 AM,9.05,123.75,24,2.0,Lazi ,Siquijor,2021-08-12T06:03:00,2021-08-12,06:03:00,2021-08-12
04 July 2021 - 04:22 AM,16.77,119.93,34,1.6,Bolinao ,Pangasinan,2021-07-04T04:22:00,2021-07-04,04:22:00,2021-07-04
04 July 2021 - 03:57 AM,6.66,125.97,24,1.9,Governor Generoso ,Davao Oriental,2021-07-04T03:57:00,2021-07-04,03:57:00,2021-07-04
02 September 2021 - 03:23 PM,11.51,124.38,7,0.0,Biliran ,Biliran,2021-09-02T03:23:00,2021-09-02,03:23:00,2021-09-02
12 June 2021 - 03:29 AM,9.9,126.12,23,1.5,Burgos ,Surigao Del Norte,2021-06-12T03:29:00,2021-06-12,03:29:00,2021-06-12
03 October 2021 - 10:13 AM,12.74,121.14,55,1.7,Sablayan ,Occidental Mindoro,2021-10-03T10:13:00,2021-10-03,10:13:00,2021-10-03
03 October 2021 - 09:26 AM,9.55,126.3,30,1.8,General Luna ,Surigao Del Norte,2021-10-03T09:26:00,2021-10-03,09:26:00,2021-10-03
03 October 2021 - 08:16 AM,12.88,120.82,6,2.0,Sablayan ,Occidental Mindoro,2021-10-03T08:16:00,2021-10-03,08:16:00,2021-10-03
12 August 2021 - 05:40 AM,14.88,121.5,27,2.0,General Nakar ,Quezon,2021-08-12T05:40:00,2021-08-12,05:40:00,2021-08-12
12 August 2021 - 04:37 AM,13.75,120.34,5,1.9,Looc ,Occidental Mindoro,2021-08-12T04:37:00,2021-08-12,04:37:00,2021-08-12
04 July 2021 - 01:26 AM,17.29,121.54,31,2.0,City Of Tabuk ,Kalinga,2021-07-04T01:26:00,2021-07-04,01:26:00,2021-07-04
03 July 2021 - 11:22 PM,8.88,126.41,25,1.8,Cagwait ,Surigao Del Sur,2021-07-03T11:22:00,2021-07-03,11:22:00,2021-07-03
03 July 2021 - 10:00 PM,9.84,126.12,33,1.7,Pilar ,Surigao Del Norte,2021-07-03T10:00:00,2021-07-03,10:00:00,2021-07-03
03 July 2021 - 08:18 PM,15.15,120.4,15,1.9,Porac ,Pampanga,2021-07-03T08:18:00,2021-07-03,08:18:00,2021-07-03
02 September 2021 - 01:48 PM,14.0,120.5,111,2.0,Nasugbu ,Batangas,2021-09-02T01:48:00,2021-09-02,01:48:00,2021-09-02
02 September 2021 - 11:12 AM,17.2,120.6,21,1.9,Tubo ,Abra,2021-09-02T11:12:00,2021-09-02,11:12:00,2021-09-02
02 September 2021 - 08:58 AM,16.34,119.65,31,2.0,Bolinao ,Pangasinan,2021-09-02T08:58:00,2021-09-02,08:58:00,2021-09-02
02 September 2021 - 07:18 AM,15.71,119.79,30,1.8,Santa Cruz ,Zambales,2021-09-02T07:18:00,2021-09-02,07:18:00,2021-09-02
02 September 2021 - 05:41 AM,16.81,121.37,18,2.0,Aguinaldo ,Ifugao,2021-09-02T05:41:00,2021-09-02,05:41:00,2021-09-02
01 September 2021 - 11:51 PM,10.65,122.25,10,1.9,Miagao ,Iloilo,2021-09-01T11:51:00,2021-09-01,11:51:00,2021-09-01
12 June 2021 - 01:31 AM,13.35,120.23,24,2.0,Paluan ,Occidental Mindoro,2021-06-12T01:31:00,2021-06-12,01:31:00,2021-06-12
12 June 2021 - 01:00 AM,9.9,125.67,32,1.9,Dinagat ,Dinagat Islands,2021-06-12T01:00:00,2021-06-12,01:00:00,2021-06-12
11 June 2021 - 10:50 PM,13.66,125.25,21,2.0,Gigmoto ,Catanduanes,2021-06-11T10:50:00,2021-06-11,10:50:00,2021-06-11
11 June 2021 - 10:34 PM,16.28,120.56,34,1.8,Tuba ,Benguet,2021-06-11T10:34:00,2021-06-11,10:34:00,2021-06-11
11 June 2021 - 10:20 PM,11.94,125.29,35,1.7,Can-avid ,Eastern Samar,2021-06-11T10:20:00,2021-06-11,10:20:00,2021-06-11
11 June 2021 - 09:50 PM,14.19,122.08,1,1.8,Alabat ,Quezon,2021-06-11T09:50:00,2021-06-11,09:50:00,2021-06-11
03 October 2021 - 07:30 AM,12.83,120.92,20,2.0,Sablayan ,Occidental Mindoro,2021-10-03T07:30:00,2021-10-03,07:30:00,2021-10-03
03 October 2021 - 07:21 AM,12.86,120.99,24,1.8,Sablayan ,Occidental Mindoro,2021-10-03T07:21:00,2021-10-03,07:21:00,2021-10-03
03 October 2021 - 07:14 AM,12.88,120.96,20,1.9,Sablayan ,Occidental Mindoro,2021-10-03T07:14:00,2021-10-03,07:14:00,2021-10-03
03 October 2021 - 07:13 AM,12.88,120.86,10,1.9,Sablayan ,Occidental Mindoro,2021-10-03T07:13:00,2021-10-03,07:13:00,2021-10-03
03 October 2021 - 07:11 AM,12.85,120.95,27,1.9,Sablayan ,Occidental Mindoro,2021-10-03T07:11:00,2021-10-03,07:11:00,2021-10-03
03 October 2021 - 06:55 AM,12.88,120.95,20,1.9,Sablayan ,Occidental Mindoro,2021-10-03T06:55:00,2021-10-03,06:55:00,2021-10-03
03 October 2021 - 06:31 AM,12.85,120.91,26,2.0,Sablayan ,Occidental Mindoro,2021-10-03T06:31:00,2021-10-03,06:31:00,2021-10-03
03 October 2021 - 06:10 AM,12.81,121.01,27,1.6,Sablayan ,Occidental Mindoro,2021-10-03T06:10:00,2021-10-03,06:10:00,2021-10-03
03 October 2021 - 06:07 AM,12.88,120.82,1,1.6,Sablayan ,Occidental Mindoro,2021-10-03T06:07:00,2021-10-03,06:07:00,2021-10-03
12 August 2021 - 03:25 AM,13.72,120.59,97,2.0,Calatagan ,Batangas,2021-08-12T03:25:00,2021-08-12,03:25:00,2021-08-12
12 August 2021 - 01:46 AM,6.3,126.87,59,0.0,Governor Generoso ,Davao Oriental,2021-08-12T01:46:00,2021-08-12,01:46:00,2021-08-12
03 July 2021 - 07:03 PM,14.89,121.48,24,1.7,General Nakar ,Quezon,2021-07-03T07:03:00,2021-07-03,07:03:00,2021-07-03
03 July 2021 - 06:01 PM,9.83,123.87,36,1.7,Antequera ,Bohol,2021-07-03T06:01:00,2021-07-03,06:01:00,2021-07-03
01 September 2021 - 10:07 PM,6.33,125.79,12,1.8,Don Marcelino ,Davao Occidental,2021-09-01T10:07:00,2021-09-01,10:07:00,2021-09-01
01 September 2021 - 03:36 PM,14.06,120.45,1,1.8,Nasugbu ,Batangas,2021-09-01T03:36:00,2021-09-01,03:36:00,2021-09-01
01 September 2021 - 09:05 AM,14.09,120.71,29,1.8,Nasugbu ,Batangas,2021-09-01T09:05:00,2021-09-01,09:05:00,2021-09-01
01 September 2021 - 07:14 AM,16.12,121.99,26,1.9,Dinalungan ,Aurora,2021-09-01T07:14:00,2021-09-01,07:14:00,2021-09-01
11 June 2021 - 12:00 PM,10.0,126.1,21,2.0,Burgos ,Surigao Del Norte,2021-06-11T12:00:00,2021-06-11,12:00:00,2021-06-11
11 June 2021 - 08:42 AM,9.88,125.93,14,1.8,Burgos ,Surigao Del Norte,2021-06-11T08:42:00,2021-06-11,08:42:00,2021-06-11
03 October 2021 - 06:06 AM,12.86,120.82,1,1.9,Sablayan ,Occidental Mindoro,2021-10-03T06:06:00,2021-10-03,06:06:00,2021-10-03
03 October 2021 - 05:59 AM,12.84,120.86,3,0.0,Sablayan ,Occidental Mindoro,2021-10-03T05:59:00,2021-10-03,05:59:00,2021-10-03
03 October 2021 - 04:22 AM,9.68,126.21,28,1.9,General Luna ,Surigao Del Norte,2021-10-03T04:22:00,2021-10-03,04:22:00,2021-10-03
11 August 2021 - 10:05 PM,8.92,126.39,31,2.0,Bayabas ,Surigao Del Sur,2021-08-11T10:05:00,2021-08-11,10:05:00,2021-08-11
11 August 2021 - 10:03 PM,9.14,126.41,29,2.0,Bayabas ,Surigao Del Sur,2021-08-11T10:03:00,2021-08-11,10:03:00,2021-08-11
11 August 2021 - 07:56 PM,14.26,121.35,5,2.0,Pila ,Laguna,2021-08-11T07:56:00,2021-08-11,07:56:00,2021-08-11
11 August 2021 - 03:17 PM,13.71,120.64,101,1.8,Calatagan ,Batangas,2021-08-11T03:17:00,2021-08-11,03:17:00,2021-08-11
11 August 2021 - 08:41 AM,9.4,126.13,5,1.8,Cortes ,Surigao Del Sur,2021-08-11T08:41:00,2021-08-11,08:41:00,2021-08-11
03 July 2021 - 02:28 AM,5.5,126.07,79,2.0,Sarangani ,Davao Occidental,2021-07-03T02:28:00,2021-07-03,02:28:00,2021-07-03
03 July 2021 - 02:10 AM,8.97,125.76,19,1.8,Remedios T. Romualdez ,Agusan Del Norte,2021-07-03T02:10:00,2021-07-03,02:10:00,2021-07-03
01 September 2021 - 03:05 AM,11.7,125.27,29,1.9,City Of Borongan ,Eastern Samar,2021-09-01T03:05:00,2021-09-01,03:05:00,2021-09-01
01 September 2021 - 02:42 AM,11.24,124.43,11,1.7,Villaba ,Leyte,2021-09-01T02:42:00,2021-09-01,02:42:00,2021-09-01
11 June 2021 - 04:22 AM,10.1,126.21,22,2.0,Burgos ,Surigao Del Norte,2021-06-11T04:22:00,2021-06-11,04:22:00,2021-06-11
03 October 2021 - 01:16 AM,14.32,122.54,50,2.0,Capalonga ,Camarines Norte,2021-10-03T01:16:00,2021-10-03,01:16:00,2021-10-03
03 October 2021 - 01:13 AM,10.14,126.28,29,1.9,Burgos ,Surigao Del Norte,2021-10-03T01:13:00,2021-10-03,01:13:00,2021-10-03
03 October 2021 - 12:55 AM,9.26,126.23,29,2.0,Cortes ,Surigao Del Sur,2021-10-03T12:55:00,2021-10-03,12:55:00,2021-10-03
03 October 2021 - 12:24 AM,13.83,120.5,73,1.7,Calatagan ,Batangas,2021-10-03T12:24:00,2021-10-03,12:24:00,2021-10-03
11 August 2021 - 05:04 AM,14.84,121.39,33,1.7,General Nakar ,Quezon,2021-08-11T05:04:00,2021-08-11,05:04:00,2021-08-11
11 August 2021 - 04:54 AM,16.33,122.07,18,1.8,Casiguran ,Aurora,2021-08-11T04:54:00,2021-08-11,04:54:00,2021-08-11
11 August 2021 - 02:00 AM,11.22,124.55,24,1.9,Capoocan ,Leyte,2021-08-11T02:00:00,2021-08-11,02:00:00,2021-08-11
11 August 2021 - 01:39 AM,9.12,125.81,5,1.9,Madrid ,Surigao Del Sur,2021-08-11T01:39:00,2021-08-11,01:39:00,2021-08-11
11 August 2021 - 12:24 AM,13.63,120.67,94,1.9,Calatagan ,Batangas,2021-08-11T12:24:00,2021-08-11,12:24:00,2021-08-11
11 August 2021 - 12:22 AM,13.72,120.64,98,1.6,Calatagan ,Batangas,2021-08-11T12:22:00,2021-08-11,12:22:00,2021-08-11
02 July 2021 - 09:57 PM,10.8,124.59,3,2.0,Albuera ,Leyte,2021-07-02T09:57:00,2021-07-02,09:57:00,2021-07-02
02 July 2021 - 07:12 PM,7.74,124.73,12,2.0,Kadingilan ,Bukidnon,2021-07-02T07:12:00,2021-07-02,07:12:00,2021-07-02
02 July 2021 - 03:04 PM,15.19,120.39,126,2.0,Mabalacat City ,Pampanga,2021-07-02T03:04:00,2021-07-02,03:04:00,2021-07-02
11 June 2021 - 12:20 AM,10.08,126.01,19,2.0,Burgos ,Surigao Del Norte,2021-06-11T12:20:00,2021-06-11,12:20:00,2021-06-11
10 August 2021 - 10:16 PM,10.52,122.4,7,2.0,Nueva Valencia ,Guimaras,2021-08-10T10:16:00,2021-08-10,10:16:00,2021-08-10
10 August 2021 - 09:57 PM,13.7,120.61,98,1.8,Calatagan ,Batangas,2021-08-10T09:57:00,2021-08-10,09:57:00,2021-08-10
10 June 2021 - 02:08 PM,10.04,126.05,29,1.6,Burgos ,Surigao Del Norte,2021-06-10T02:08:00,2021-06-10,02:08:00,2021-06-10
10 June 2021 - 01:07 PM,9.78,125.83,34,1.8,Del Carmen ,Surigao Del Norte,2021-06-10T01:07:00,2021-06-10,01:07:00,2021-06-10
10 June 2021 - 12:46 PM,9.99,125.92,10,1.9,Burgos ,Surigao Del Norte,2021-06-10T12:46:00,2021-06-10,12:46:00,2021-06-10
10 June 2021 - 12:36 PM,9.73,125.94,37,1.6,Del Carmen ,Surigao Del Norte,2021-06-10T12:36:00,2021-06-10,12:36:00,2021-06-10
10 June 2021 - 11:22 AM,16.79,121.3,33,1.7,Diadi ,Nueva Vizcaya,2021-06-10T11:22:00,2021-06-10,11:22:00,2021-06-10
10 June 2021 - 10:42 AM,5.77,126.17,48,0.0,Jose Abad Santos ,Davao Occidental,2021-06-10T10:42:00,2021-06-10,10:42:00,2021-06-10
02 October 2021 - 05:09 AM,13.83,120.57,62,1.8,Calatagan ,Batangas,2021-10-02T05:09:00,2021-10-02,05:09:00,2021-10-02
02 October 2021 - 03:32 AM,12.83,120.97,26,1.9,Sablayan ,Occidental Mindoro,2021-10-02T03:32:00,2021-10-02,03:32:00,2021-10-02
02 October 2021 - 02:15 AM,12.83,120.97,27,1.8,Sablayan ,Occidental Mindoro,2021-10-02T02:15:00,2021-10-02,02:15:00,2021-10-02
02 October 2021 - 01:45 AM,13.69,120.63,109,1.7,Calatagan ,Batangas,2021-10-02T01:45:00,2021-10-02,01:45:00,2021-10-02
10 August 2021 - 08:01 PM,13.73,120.62,96,2.0,Calatagan ,Batangas,2021-08-10T08:01:00,2021-08-10,08:01:00,2021-08-10
02 July 2021 - 01:53 AM,16.97,121.01,33,1.6,Banaue ,Ifugao,2021-07-02T01:53:00,2021-07-02,01:53:00,2021-07-02
10 June 2021 - 05:58 AM,9.95,126.11,21,1.6,San Isidro ,Surigao Del Norte,2021-06-10T05:58:00,2021-06-10,05:58:00,2021-06-10
01 October 2021 - 11:32 PM,13.83,120.53,69,2.0,Calatagan ,Batangas,2021-10-01T11:32:00,2021-10-01,11:32:00,2021-10-01
10 August 2021 - 07:52 AM,13.73,120.64,100,1.7,Calatagan ,Batangas,2021-08-10T07:52:00,2021-08-10,07:52:00,2021-08-10
02 July 2021 - 12:59 AM,6.72,126.11,35,2.0,Governor Generoso ,Davao Oriental,2021-07-02T12:59:00,2021-07-02,12:59:00,2021-07-02
01 July 2021 - 07:05 PM,9.72,125.79,34,1.8,Claver ,Surigao Del Norte,2021-07-01T07:05:00,2021-07-01,07:05:00,2021-07-01
10 June 2021 - 04:41 AM,10.21,123.33,6,1.7,City Of Guihulngan ,Negros Oriental,2021-06-10T04:41:00,2021-06-10,04:41:00,2021-06-10
10 June 2021 - 04:18 AM,9.32,125.6,20,2.0,Santiago ,Agusan Del Norte,2021-06-10T04:18:00,2021-06-10,04:18:00,2021-06-10
10 June 2021 - 03:54 AM,10.05,126.3,19,1.6,Burgos ,Surigao Del Norte,2021-06-10T03:54:00,2021-06-10,03:54:00,2021-06-10
01 October 2021 - 09:03 AM,13.87,120.48,74,1.7,Calatagan ,Batangas,2021-10-01T09:03:00,2021-10-01,09:03:00,2021-10-01
01 October 2021 - 07:35 AM,8.75,126.42,32,2.0,Marihatag ,Surigao Del Sur,2021-10-01T07:35:00,2021-10-01,07:35:00,2021-10-01
01 October 2021 - 06:43 AM,13.84,120.48,73,1.8,Calatagan ,Batangas,2021-10-01T06:43:00,2021-10-01,06:43:00,2021-10-01
10 August 2021 - 05:21 AM,11.74,125.21,27,1.9,San Julian ,Eastern Samar,2021-08-10T05:21:00,2021-08-10,05:21:00,2021-08-10
10 August 2021 - 03:24 AM,17.44,120.72,14,1.7,Manabo ,Abra,2021-08-10T03:24:00,2021-08-10,03:24:00,2021-08-10
10 August 2021 - 02:59 AM,12.69,123.22,1,1.9,Claveria ,Masbate,2021-08-10T02:59:00,2021-08-10,02:59:00,2021-08-10
10 August 2021 - 02:15 AM,9.51,126.17,32,1.5,Cortes ,Surigao Del Sur,2021-08-10T02:15:00,2021-08-10,02:15:00,2021-08-10
01 July 2021 - 01:45 PM,16.56,120.9,13,2.0,Bokod ,Benguet,2021-07-01T01:45:00,2021-07-01,01:45:00,2021-07-01
01 July 2021 - 11:57 AM,10.24,126.16,10,2.0,Burgos ,Surigao Del Norte,2021-07-01T11:57:00,2021-07-01,11:57:00,2021-07-01
01 July 2021 - 07:55 AM,13.87,120.54,79,2.0,Calatagan ,Batangas,2021-07-01T07:55:00,2021-07-01,07:55:00,2021-07-01
10 June 2021 - 12:58 AM,9.95,126.1,15,1.8,Burgos ,Surigao Del Norte,2021-06-10T12:58:00,2021-06-10,12:58:00,2021-06-10
10 June 2021 - 12:40 AM,11.81,124.2,2,1.9,Almagro ,Samar,2021-06-10T12:40:00,2021-06-10,12:40:00,2021-06-10
10 June 2021 - 12:32 AM,9.98,126.15,19,1.9,Burgos ,Surigao Del Norte,2021-06-10T12:32:00,2021-06-10,12:32:00,2021-06-10
01 October 2021 - 05:13 AM,10.22,126.03,10,1.8,Burgos ,Surigao Del Norte,2021-10-01T05:13:00,2021-10-01,05:13:00,2021-10-01
01 October 2021 - 02:13 AM,13.7,120.63,84,1.6,Calatagan ,Batangas,2021-10-01T02:13:00,2021-10-01,02:13:00,2021-10-01
01 October 2021 - 01:00 AM,13.81,120.52,77,2.0,Calatagan ,Batangas,2021-10-01T01:00:00,2021-10-01,01:00:00,2021-10-01
10 August 2021 - 01:48 AM,10.32,126.06,12,1.6,Santa Monica ,Surigao Del Norte,2021-08-10T01:48:00,2021-08-10,01:48:00,2021-08-10
10 August 2021 - 01:10 AM,9.68,126.21,33,1.5,General Luna ,Surigao Del Norte,2021-08-10T01:10:00,2021-08-10,01:10:00,2021-08-10
10 August 2021 - 01:08 AM,9.33,125.89,20,2.0,Cantilan ,Surigao Del Sur,2021-08-10T01:08:00,2021-08-10,01:08:00,2021-08-10
09 August 2021 - 11:54 PM,13.69,120.67,101,1.8,Calatagan ,Batangas,2021-08-09T11:54:00,2021-08-09,11:54:00,2021-08-09
09 August 2021 - 09:45 PM,15.88,120.02,34,1.8,Infanta ,Pangasinan,2021-08-09T09:45:00,2021-08-09,09:45:00,2021-08-09
09 June 2021 - 10:30 PM,17.74,120.52,31,1.9,Magsingal ,Ilocos Sur,2021-06-09T10:30:00,2021-06-09,10:30:00,2021-06-09
09 June 2021 - 09:53 PM,15.32,119.96,35,1.5,Iba ,Zambales,2021-06-09T09:53:00,2021-06-09,09:53:00,2021-06-09
09 June 2021 - 09:50 PM,9.99,126.1,15,1.8,Burgos ,Surigao Del Norte,2021-06-09T09:50:00,2021-06-09,09:50:00,2021-06-09
09 June 2021 - 09:09 PM,13.88,120.57,126,2.0,Calatagan ,Batangas,2021-06-09T09:09:00,2021-06-09,09:09:00,2021-06-09
09 August 2021 - 06:47 PM,10.04,122.2,29,1.8,Cauayan ,Negros Occidental,2021-08-09T06:47:00,2021-08-09,06:47:00,2021-08-09
09 August 2021 - 04:07 PM,16.42,121.23,35,1.9,Kayapa ,Nueva Vizcaya,2021-08-09T04:07:00,2021-08-09,04:07:00,2021-08-09
09 August 2021 - 01:00 PM,13.72,120.61,99,2.0,Calatagan ,Batangas,2021-08-09T01:00:00,2021-08-09,01:00:00,2021-08-09
09 August 2021 - 11:34 AM,13.74,120.57,99,2.0,Calatagan ,Batangas,2021-08-09T11:34:00,2021-08-09,11:34:00,2021-08-09
09 June 2021 - 07:17 PM,6.52,126.0,35,2.0,Governor Generoso ,Davao Oriental,2021-06-09T07:17:00,2021-06-09,07:17:00,2021-06-09
09 June 2021 - 09:47 AM,9.72,126.18,29,1.8,General Luna ,Surigao Del Norte,2021-06-09T09:47:00,2021-06-09,09:47:00,2021-06-09
09 August 2021 - 07:26 AM,12.79,121.42,4,1.8,Bongabong ,Oriental Mindoro,2021-08-09T07:26:00,2021-08-09,07:26:00,2021-08-09
